id,reference
0,41.4926654957419
1,28.0344548343284
2,38.2087513967342
3,46.3266792928942
4,54.4983693805533
5,42.7795401539635
6,52.5391173985478
7,21.2606486742316
8,47.8077940272833
9,48.5836764716974
10,53.0159530547366
11,41.3139830645977
12,31.2050891379022
13,31.6686004615147
14,47.4242555220877
15,44.0716071331282
16,30.531698202711
17,45.372992176525
18,59.9737402364905
19,40.2039527303486
20,35.1345727250648
21,45.8296194747075
22,38.8734628941243
23,42.8131244870162
24,28.9088864282771
25,44.0509593090149
26,42.9046191611245
27,59.1516417051002
28,27.2086199542755
29,38.2176074753059
30,49.4850884970392
31,48.7339448720147
32,47.0988091588492
33,32.2857901969094
34,49.1660653477088
35,50.9450697398879
36,14.0759371425112
37,25.6956429722052
38,47.4181729397562
39,41.3701792115419
40,41.9446937453345
41,43.5874878701666
42,30.0884192684539
43,23.8393160681335
44,41.811322626592
45,39.9719096589821
46,48.8888240417076
47,24.078968208586
48,32.6000548988868
49,24.1506943806574
50,23.5114013462181
51,51.4641794672511
52,36.0444185062619
53,32.7076079955183
54,25.1978450658507
55,43.0136402001441
56,33.7794217574984
57,48.8541904594384
58,42.7160734203014
59,39.3010613009764
60,14.4117465696359
61,39.1092656476534
62,39.2562673092611
63,50.3999770472061
64,33.6088702102159
65,27.3501652035389
66,47.5809509014857
67,44.4393671885627
68,42.8317317229206
69,49.9332925608943
70,47.1962948700487
71,35.3334153255207
72,38.5434986548963
73,48.6148836227943
74,53.5713703334776
75,45.3425656339508
76,40.835514906059
77,21.5398921959235
78,37.9722855346707
79,45.5626148618551
80,18.8887535923968
81,38.8537707329989
82,56.1446364610147
83,36.4114802578664
84,36.5324130247133
85,38.9144994795466
86,54.2891115228209
87,38.0926442316463
88,43.7148168043517
89,41.2030175802052
90,44.5620458572347
91,40.1544465597449
92,49.1451034127032
93,43.9181340625909
94,40.0556480959465
95,27.0037518734222
96,38.4260135046215
97,29.9354275450214
98,21.1045272748761
99,32.0417635403466
100,26.6901581523689
101,41.7893425117524
102,35.7951482595382
103,30.6776283467198
104,55.0435243251174
105,41.6998230920387
106,42.3194996165945
107,33.437380390108
108,36.8086266024556
109,9.34023442150077
110,52.1470703018144
111,45.2084733694259
112,38.0674463224664
113,33.7832424558516
114,38.3454356083293
115,38.1232838733172
116,33.1627338971393
117,41.6100248861615
118,27.9445391407826
119,40.524079306615
120,33.9330383983958
121,37.0522956938033
122,31.7616782365863
123,43.8037665751061
124,41.8512213320233
125,37.9591587601073
126,39.9596089252792
127,34.8754037803575
128,51.6594595975912
129,32.363425631341
130,36.2868328578056
131,32.5454028831618
132,38.5355176881548
133,45.5191968983101
134,50.7125420292288
135,42.4779107983259
136,37.1614618025847
137,40.490394066833
138,34.463517382726
139,32.4818613433354
140,38.2517093484305
141,15.8830671808278
142,26.0360119986317
143,30.5868004497547
144,34.0702558009799
145,46.7071231371171
146,45.864824036987
147,54.893440672571
148,29.6612898325337
149,31.0047273402217
150,41.4849154125753
151,34.7049718276129
152,14.568927740448
153,42.8414839283462
154,29.6920828159369
155,49.9373886626269
156,44.1120816906017
157,42.7879293684419
158,35.6954808647062
159,46.7936861740362
160,55.0842317010906
161,12.3606439313859
162,36.5575061775863
163,42.0715326799399
164,47.504967113649
165,23.1699799614808
166,43.2950712243836
167,55.7138462768455
168,16.0420971429478
169,32.9691990965195
170,28.4219330747296
171,43.2964923079366
172,48.6338899050049
173,41.7887882428034
174,25.589561509647
175,52.2552815228395
176,38.1943378438005
177,46.827013025156
178,33.2213841454508
179,38.6824167675016
180,45.4898255424033
181,38.9686626128414
182,46.3644532469706
183,33.2447776377299
184,47.7649677483951
185,31.4261885913184
186,27.5269171467004
187,30.9954309928496
188,42.4526448690362
189,31.2535523432312
190,46.0801360783682
191,44.7579545094489
192,20.0400658890851
193,52.4620472605824
194,41.4015808926195
195,33.0783669139862
196,42.982481316151
197,54.6600881483926
198,33.086141551499
199,39.1752321065364
200,14.8754774651153
201,32.7715813217522
202,31.5092460301108
203,40.7359316741655
204,33.0381679360779
205,38.2863209493956
206,25.8311257782282
207,37.3981987494427
208,44.0217051880347
209,41.4680703009896
210,40.7193832533418
211,9.26348256216428
212,39.7971173055915
213,30.2940340717103
214,47.4983820138616
215,26.8050115964491
216,38.1825609222755
217,41.7926852415463
218,44.7473513499924
219,48.3952654322789
220,40.3045557713103
221,48.8431776173916
222,24.5771041264696
223,22.4889243076223
224,48.8694555233075
225,45.8809655703793
226,45.7718383256172
227,35.1842783030454
228,16.515476211665
229,35.7457084213125
230,51.3145168096681
231,30.0816592077448
232,47.3942714146477
233,41.7786697898659
234,40.6007131846304
235,26.0268968349763
236,45.1989703880934
237,33.0433210559721
238,32.5568658167588
239,34.3187061992106
240,41.5139852880657
241,47.9607993365572
242,41.3902939344551
243,35.0702576743295
244,42.4218144578765
245,38.9725960895526
246,47.2034489831172
247,47.7809103873574
248,27.6664703083336
249,51.2144119170029
250,37.8974048548501
251,20.9347373358295
252,48.7253176325002
253,30.5263359065148
254,37.820061906506
255,49.2599973202617
256,35.7558419824044
257,37.7329088639171
258,41.3033141277554
259,51.5328115154743
260,23.7003384254589
261,44.0301748440726
262,39.6210978473275
263,50.7221906713146
264,44.0943146484123
265,47.9711455330042
266,42.8499580133029
267,40.6308038009158
268,28.7295081289782
269,24.8319385094171
270,48.4711186500579
271,41.7331640779011
272,44.3646492199703
273,48.4269760862034
274,25.6539387673973
275,28.2940448610098
276,24.9702300912086
277,27.8328226559599
278,31.603409771509
279,50.9277953819544
280,49.4084699606956
281,41.9408330083256
282,31.5135360403111
283,51.192146116053
284,47.7286037423896
285,47.3159991438067
286,42.4885149733457
287,48.0515143764595
288,35.915463629083
289,28.265705164488
290,51.1660076766081
291,50.2395067319478
292,29.8615175136341
293,32.4911466997057
294,38.6462920752573
295,46.1369302827311
296,46.4451155459494
297,50.1104815181484
298,40.8336714509792
299,22.6090131897063
300,38.9937235711381
301,44.3155527681164
302,32.8728498785693
